"id","status","noCharge","completedOn","invoice_total","lon","lat","zip"
31771155,Hold,false,,0,-83.0313957,40.1807229,"43015"
31533659,Completed,false,"2019-07-18T18:14:00",0,-82.8583623,40.1663508,"43021"
31776172,Completed,true,"2019-07-08T17:54:00",0,-83.0951223,39.9860683,"43228"
31776208,Canceled,false,"2019-07-08T18:15:26.490819",0,-117.2994593,33.2370851,"92057"
31776917,Hold,false,,0,-83.0218081,40.0505623,"43214"
31776956,Completed,false,"2019-07-09T21:06:00",409,-83.1104735,40.023398,"43026"
31777002,Completed,false,"2019-07-12T22:02:00",582,-82.9108642,40.1356979,"43082"
31776475,Hold,false,,0,-82.8414696,40.1214724,"43081"
31776495,Completed,false,"2019-07-08T16:07:00",334,-83.0205491,40.081614,"43085"
31777036,Completed,false,"2019-07-09T19:08:00",164,-83.10132999999996,40.024512,"43221"
31776558,Completed,false,"2019-07-08T14:51:00",256,-83.060195,40.123234,"43065"
31777075,Completed,false,"2019-07-09T15:01:00",838,-83.0718535,40.0182758,"43221"
31776858,Completed,true,"2019-07-08T21:02:00",0,-83.0766756,39.8651499,"43123"
31777182,Completed,false,"2019-07-09T17:59:00",0,-82.9547558,39.9693113,"43203"
31777777,Completed,false,"2019-07-09T18:36:00",0,-83.153656,40.0237401,"43026"
32004879,Hold,false,,0,-83.1040922,40.0806846,"43017"
31776907,Completed,false,"2019-07-08T17:48:00",93,-82.9854983,40.069692,"43229"
31778268,Completed,true,"2019-07-09T20:48:00",0,-83.1833709,40.04218,"43026"
31778300,Canceled,false,"2019-07-08T13:32:54.0112285",0,-83.0549522,40.1468465,"43065"
31776959,Completed,false,"2019-07-08T14:49:00",0,-83.1336339,39.9563788,"43228"
31776992,Completed,false,"2019-07-08T13:10:00",0,-83.0781851,39.9394995,"43204"
31778347,Canceled,false,"2019-07-08T15:09:16.9425037",0,-117.3008591,33.1982058,"92056"
31777013,Completed,false,"2019-07-08T15:04:00",435,,,"43119"
31779032,Completed,false,"2019-07-10T17:26:00",144,,,"43206"
31777060,Canceled,false,"2019-07-08T20:34:35.0824827",0,-117.1752317,33.10355,"92078"
31779049,Completed,true,"2019-07-11T14:33:00",0,-82.9578433,39.9674832,"43203"
31777138,Completed,true,"2019-07-08T20:47:00",0,-82.907695,40.153127,"43082"
31777158,Completed,true,"2019-07-08T13:53:00",0,-82.8482861,39.9488721,"43232"
31777343,Completed,false,"2019-07-08T17:25:00",144,-83.1473317,40.1395365,"43017"
31777355,Completed,false,"2019-07-08T20:07:00",0,-82.8577733,40.1023929,"43081"
31777462,Completed,false,"2019-07-08T17:20:00",341,-83.0412141,40.0285437,"43221"
31777731,Completed,true,"2019-07-08T18:12:00",0,-117.2691961,33.2292619,"92056"
31777754,Completed,true,"2019-07-08T21:24:00",0,-83.3705288,40.2203087,"43040"
31779105,Completed,false,"2019-07-09T20:09:00",0,-82.8597085,39.9278344,"43232"
31779118,Completed,false,"2019-07-10T14:54:00",384,-83.056567,40.1491526,"43065"
32046457,Completed,true,"2019-07-26T12:59:00",0,-83.177639,40.023124,"43026"
31779952,Completed,false,"2019-07-11T15:57:00",0,-82.9749164,40.1542719,"43240"
31778378,Completed,true,"2019-07-08T13:57:00",0,-82.8020346,40.1027517,"43054"
31779014,Canceled,false,"2019-07-07T19:20:42.1560712",0,-82.923832,39.973864,"43209"
31780069,Completed,false,"2019-07-12T21:04:00",0,-82.784386,39.902894,"43147"
31780082,Completed,false,"2019-07-12T22:08:00",306,-83.0007382,40.1671779,"43035"
31780732,Completed,true,"2019-07-09T16:47:00",0,-83.1804333,40.0120149,"43026"
31780811,Completed,false,"2019-07-09T14:41:00",144,-82.9781919,40.0580097,"43224"
31779409,Completed,true,"2019-07-08T17:52:00",0,-82.89375690000003,40.176709,"43082"
31780839,Completed,false,"2019-07-15T12:56:34.887",49,-83.0320468,39.9966967,"43212"
31779633,Canceled,false,"2019-07-08T16:25:25.6630108",0,-83.0766756,39.8651499,"43123"
31779931,Completed,true,"2019-07-08T14:58:00",0,-83.1557919,40.0082668,"43026"
31780878,Completed,true,"2019-07-09T13:21:00",0,-83.08760699999999,40.02808700000001,"43221"
31781935,Canceled,true,"2019-07-09T18:31:52.417714",0,,,"43123"
31781967,Completed,true,"2019-07-10T14:16:00",0,-83.2376174,39.9791865,"43119"
31781999,Completed,false,"2019-07-09T21:39:00",0,-83.0706584,40.1278629,"43016"
31782013,Completed,false,"2019-07-09T22:45:00",480,-83.1163505,39.9054342,"43123"
31782405,Completed,true,"2019-07-09T17:05:00",0,-82.9178417,40.1827573,"43021"
31782417,Completed,true,"2019-07-09T17:37:00",0,,,"43209"
31782852,Completed,false,"2019-07-09T14:29:00",169,-83.0762773,40.0996829,"43235"
31782877,Canceled,false,"2019-07-08T17:09:03.438903",0,-83.1343005,40.1225158,"43017"
31782887,Completed,false,"2019-07-10T17:16:00",2930,-83.1429756,40.1220365,"43017"
31782903,Completed,false,"2019-07-09T17:25:00",639,-82.910233,40.110315,"43081"
31782062,Completed,true,"2019-07-08T23:44:00",0,-83.0458917,39.9124762,"43123"
31782258,Completed,true,"2019-07-08T21:45:00",1599,-83.1185432,39.9143246,"43228"
31783028,Completed,false,"2019-07-09T18:38:00",499,-82.7266638,39.9188554,"43147"
31783081,Completed,false,"2019-07-10T19:27:00",49,-83.0658148,40.0707459,"43235"
31782435,Completed,false,"2019-07-08T20:53:00",1200,-83.1557919,40.0082668,"43026"
31783361,Completed,false,"2019-07-09T15:52:00",0,-82.9471729,40.2348021,"43021"
31783370,Completed,false,"2019-07-09T23:12:00",1054,-83.1062926,40.0403335,"43026"
31783383,Completed,false,"2019-07-10T22:27:00",305,-83.106482,40.135784,"43016"
31783435,Canceled,false,"2019-07-12T21:28:39.6541402",0,-83.1554988,40.0327441,"43026"
31782988,Completed,true,"2019-07-08T15:48:00",0,-83.1794286,40.092182,"43016"
31783002,Completed,false,"2019-07-08T15:38:00",206,-82.8908523,40.1325591,"43082"
31783773,Completed,false,"2019-07-11T15:29:00",215,-83.1643348,39.9762826,"43228"
31783814,Completed,false,"2019-07-10T18:54:00",1325,-82.9253439,40.176037,"43082"
31784383,Completed,true,"2019-07-10T12:26:00",0,-82.765661,39.860205,"43147"
31784394,Completed,false,"2019-07-09T19:57:00",235,-82.7992588,40.0321365,"43004"
31784475,Completed,true,"2019-07-12T19:57:00",0,-83.159226,39.9574138,"43119"
31785160,Completed,false,"2019-07-09T15:28:00",0,-117.0447216,33.1481415,"92027"
31783754,Completed,true,"2019-07-08T15:17:00",0,-83.1854777,40.0491089,"43026"
31785197,Completed,true,"2019-07-09T12:09:00",0,-83.1088153,39.9151696,"43228"
31785223,Completed,false,"2019-07-11T17:23:00",1358.5,-83.1165391,40.0802699,"43017"
31785236,Completed,true,"2019-07-10T20:49:00",0,-83.0048655,39.9763033,"43215"
31785456,Completed,false,"2019-07-11T14:31:00",0,-83.171986,40.0549616,"43026"
31785497,Completed,false,"2019-07-10T19:00:00",0,-82.7875867,39.9645864,"43068"
31785884,Completed,false,"2019-07-09T20:46:00",0,-83.1441903,39.9557661,"43228"
31785957,Completed,false,"2019-07-15T23:08:41.97",480,-117.2413598,33.1720056,"92081"
31785976,Completed,false,"2019-07-10T15:10:00",169,-83.010551,39.976569,"43215"
32029479,Canceled,false,"2019-07-24T16:37:52.008803",0,-117.1920249,33.1261774,"92078"
31786334,Completed,false,"2019-07-09T13:13:00",220,-83.1157638,40.0956643,"43017"
31785441,Completed,true,"2019-07-08T19:27:00",0,-82.9221918,40.0118153,"43219"
31786399,Completed,true,"2019-07-11T12:16:00",0,-83.008038,40.159651,"43035"
31786425,Completed,true,"2019-07-09T13:09:00",0,-83.1976579,40.1264187,"43064"
31786492,Completed,false,"2019-07-09T18:43:00",0,-83.0269696,40.0880174,"43085"
31786505,Completed,false,"2019-07-09T19:06:00",1164.5,-83.198723,40.162045,"43064"
31787387,Completed,false,"2019-07-10T20:47:00",399,-83.1180895,40.1272494,"43017"
32046677,Completed,true,"2019-07-26T13:00:00",0,-82.9287689,39.9754505,"43209"
31787982,Completed,false,"2019-07-09T21:03:00",0,-83.1309946,39.9347336,"43228"
31788241,Completed,false,"2019-07-10T19:50:00",154,-83.1268887,40.0727147,"43016"
32029808,Canceled,false,"2019-07-24T12:24:11.3352458",0,-83.0007382,39.9912171,"43201"
31788618,Completed,false,"2019-07-10T13:37:00",314,-83.0132886,40.0535166,"43214"
31788632,Completed,false,"2019-07-09T20:47:00",5257,-83.0951223,39.9860683,"43228"
31786524,Completed,true,"2019-07-08T20:50:00",0,-82.921394,40.191242,"43021"
31789154,Completed,false,"2019-07-10T13:29:00",0,-83.163161,39.996725,"43026"
31789508,Completed,true,"2019-07-10T19:53:00",0,-82.8458457,40.0772993,"43054"
31788109,Completed,true,"2019-07-08T20:38:00",0,-82.9110113,39.950114,"43227"
31791454,Completed,false,"2019-07-10T14:43:00",99,-83.050196,39.980796,"43212"
31792216,Completed,true,"2019-07-10T15:24:00",99,-83.0621805,40.0516485,"43220"
31788397,Completed,false,"2019-07-08T18:29:00",0,-83.1360218,39.999874,"43228"
31792334,Completed,true,"2019-07-09T18:26:00",0,-82.8251409,40.0334545,"43004"
31792388,Canceled,false,"2019-07-09T14:50:52.5378892",0,-82.9246714,40.1884848,"43021"
31788702,Canceled,false,"2019-07-08T18:16:16.364415",0,-83.0517644,40.0720554,"43235"
31792470,Completed,false,"2019-07-09T16:11:00",334,-82.8209319,40.0140543,"43004"
31792511,Completed,true,"2019-07-10T12:41:00",0,-83.1029072,40.04710600000001,"43221"
31792542,Completed,false,"2019-07-09T16:21:00",385,-82.9463957,40.2536479,"43021"
31792585,Completed,true,"2019-07-09T19:11:00",0,-117.2554062,32.818985,"92037"
31792605,Completed,false,"2019-07-10T14:45:00",0,-82.7916926,40.0139717,"43004"
32029916,Completed,false,"2019-07-24T16:02:00",391,-83.0006753,39.9646509,"43215"
31792688,Completed,true,"2019-07-09T21:58:00",235,-83.1129142,40.0408073,"43026"
31792855,Completed,true,"2019-07-09T17:35:00",0,-117.2240223,33.1011061,"92009"
31793381,Completed,false,"2019-07-09T13:29:00",240,-83.15976260000002,40.0805488,"43016"
31793395,Completed,false,"2019-07-10T16:22:00",0,-82.977772,39.8831883,"43207"
31793412,Completed,false,"2019-07-09T18:54:00",575,-82.907695,40.153127,"43082"
31793510,Completed,false,"2019-07-15T17:34:00",1360,-82.85343599999999,40.014296,"43230"
31792674,Completed,true,"2019-07-23T21:13:00",0,-83.070889,40.3011703,"43015"
31793560,Completed,false,"2019-07-10T19:46:00",245,-82.7897765,40.1028138,"43054"
31793843,Completed,true,"2019-07-09T16:23:00",0,-117.282937,33.245965,"92057"
31794285,Completed,false,"2019-07-10T20:10:00",6521,-82.9110113,39.950114,"43227"
31794324,Completed,false,"2019-07-10T20:59:00",350,-117.276364,33.233959,"92056"
31794504,Completed,true,"2019-07-09T12:14:00",0,-82.91739510000002,39.9523595,"43209"
31794767,Completed,false,"2019-07-10T17:38:00",992,-83.10500079999997,40.074508,"43017"
31794845,Completed,false,"2019-07-09T23:43:00",8743.5,-83.0562944,40.300493,"43015"
31794879,Completed,false,"2019-07-10T16:27:00",652,-82.9461016,40.0675763,"43231"
31794971,Completed,false,"2019-07-11T12:46:00",335,-83.0815393,39.9523605,"43204"
31795194,Completed,false,"2019-07-11T14:30:00",939,-83.1185432,39.9143246,"43228"
31795299,Completed,false,"2019-07-09T16:23:00",93,-82.7487473,39.8785315,"43147"
31795329,Completed,false,"2019-07-09T16:06:00",1194,-83.0696519,39.927984,"43204"
31797880,Completed,false,"2019-07-09T15:30:00",2933.74,-83.14568600000001,40.041837,"43026"
31797917,Completed,false,"2019-07-09T22:23:00",235,,,"92026"
31798151,Completed,false,"2019-07-10T21:57:00",838,-83.0831325,39.963796,"43204"
31798164,Completed,false,"2019-07-09T20:51:00",384,-82.9509329,39.943926,"43206"
31798488,Canceled,false,"2019-07-11T14:33:03.9992867",0,-82.9494311,39.9831259,"43219"
31798771,Canceled,false,"2019-07-09T00:11:34.8549021",0,-83.0614113,39.8474382,"43123"
31799117,Completed,false,"2019-07-11T18:39:00",162,-82.8897801,40.1486318,"43082"
31800918,Completed,true,"2019-07-10T13:31:00",0,,,"43123"
31800960,Completed,true,"2019-07-10T21:33:00",0,-83.0049779,40.0607079,"43214"
31800997,Canceled,false,"2019-07-09T15:21:37.3631435",0,-82.9886053,40.08044,"43229"
31801207,Completed,false,"2019-07-09T18:29:00",405,-82.9426805,40.0931234,"43231"
31801245,Completed,false,"2019-07-09T17:39:00",0,-82.9340427,40.1857171,"43021"
31801348,Completed,false,"2019-07-09T15:30:00",215,-82.821016,40.0724945,"43054"
31801359,Completed,false,"2019-07-12T20:19:00",99,-83.0623444,40.0009335,"43221"
31801433,Completed,true,"2019-07-09T20:27:00",0,-83.0973439,39.9298172,"43228"
31801442,Completed,true,"2019-07-09T14:02:00",0,-83.076294,40.023434,"43221"
31801562,Completed,true,"2019-07-09T14:23:00",0,-82.9573182,40.1276481,"43081"
31801572,Completed,false,"2019-07-09T16:48:00",1698,-83.11653480000001,40.0623719,"43221"
31801627,Completed,false,"2019-07-09T15:43:00",400,-83.11876,40.1329037,"43017"
31801810,Completed,true,"2019-07-09T17:21:00",0,-82.9798716,40.0264551,"43224"
31801883,Completed,false,"2019-07-09T15:43:00",285,-83.043184,40.077823,"43235"
31801938,Completed,true,"2019-07-10T14:07:00",0,-82.921394,40.191242,"43021"
31802044,Canceled,true,"2019-07-11T18:28:13.4854809",0,-83.0050409,40.0781075,"43085"
31802099,Completed,true,"2019-07-10T13:20:00",0,-83.07246800000001,40.119587,"43016"
31802153,Canceled,false,"2019-07-09T19:01:14.6941022",0,-83.1258831,39.9413412,"43228"
31802174,Completed,true,"2019-07-10T13:30:00",0,-82.8209319,40.0140543,"43004"
31802312,Completed,false,"2019-07-09T18:31:00",235,-83.1061742,40.0734582,"43017"
31802427,Completed,false,"2019-07-10T15:26:00",89,-83.00904500000001,40.0212999,"43202"
31802467,Canceled,true,"2019-07-09T16:06:31.128948",0,-83.1088153,39.9151696,"43228"
31802520,Canceled,true,"2019-07-09T15:14:41.4532909",0,-83.1703653,40.1436966,"43016"
31802570,Completed,false,"2019-07-11T22:29:00",231,-82.85391429999999,40.0647132,"43054"
31802641,Completed,false,"2019-07-09T19:56:00",206,-83.063219,40.025722,"43221"
31802753,Completed,false,"2019-07-11T17:55:00",1299,-83.1119922,40.0662689,"43221"
31802770,Completed,false,"2019-07-09T20:15:00",1698,-83.08760699999999,40.02808700000001,"43221"
31802856,Completed,false,"2019-07-09T21:10:00",3528,-83.1703653,40.1436966,"43016"
31802905,Completed,false,"2019-07-09T17:05:00",235,-82.8141968,40.0401104,"43004"
31802974,Completed,true,"2019-07-10T14:04:00",0,-82.829384,40.020127,"43004"
31803192,Completed,false,"2019-07-10T14:21:00",0,-83.0718535,40.0182758,"43221"
31803359,Completed,false,"2019-07-09T18:35:00",0,-83.0703439,40.067709,"43235"
31803406,Completed,true,"2019-07-09T21:10:00",0,-83.0662521,40.0569516,"43220"
31803428,Completed,true,"2019-07-10T17:25:00",0,-82.9182831,40.1220004,"43081"
31806575,Completed,false,"2019-07-10T16:14:00",419,-83.012134,40.023823,"43202"
31806593,Completed,false,"2019-07-10T19:25:00",345,-83.0709938,39.8473114,"43123"
31806604,Completed,true,"2019-07-09T21:12:00",0,-83.0435812,39.9885431,"43212"
31806623,Completed,true,"2019-07-11T12:51:00",0,-83.1647116,40.1116125,"43016"
31821259,Completed,true,"2019-08-02T13:53:00",0,,,"43214"
31806634,Completed,false,"2019-07-09T19:25:00",0,-83.025375,40.0458336,"43214"
31806732,Completed,false,"2019-07-11T13:44:00",0,-83.0045582,40.0380784,"43214"
31806763,Completed,false,"2019-07-11T17:00:00",249,-83.04875099999998,40.02709,"43221"
31806810,Completed,false,"2019-07-10T01:01:05.181",4099,-82.9573182,40.1276481,"43081"
31806901,Completed,true,"2019-07-09T19:51:00",0,-83.1607335,40.0058853,"43026"
31807140,Completed,false,"2019-07-10T18:08:00",0,-82.85329660000002,40.1055021,"43081"
31807150,Completed,false,"2019-07-11T14:15:00",300,-82.7726139,39.9621959,"43068"
31807846,Scheduled,false,,0,-117.2867851,33.1728853,"92010"
31807900,Completed,false,"2019-07-10T15:20:00",235,-83.0365782,39.9800083,"43212"
31807933,Completed,true,"2019-07-12T20:17:00",0,-83.0582971,39.9994406,"43221"
31807951,Completed,false,"2019-07-10T16:37:00",386,-82.9763442,40.0694556,"43229"
31808039,Hold,false,,619,-83.15576,40.14337,"43017"
31808256,Completed,false,"2019-07-12T19:56:00",1318.5,-82.9293362,39.9686799,"43209"
31808270,Completed,false,"2019-07-12T19:20:00",0,-82.9308491,39.9666168,"43209"
31808653,Hold,false,,0,-82.8279398,40.0816285,"43054"
31808712,Completed,true,"2019-07-11T19:24:00",384,-83.0050409,40.0781075,"43085"
31809000,Completed,true,"2019-07-11T16:31:00",0,-83.0635502,40.1262225,"43065"
31809077,Completed,true,"2019-07-09T21:11:00",0,-82.8221946,40.0490569,"43054"
31809089,Completed,true,"2019-07-09T16:07:00",0,-83.0668003,40.1671179,"43065"
31809163,Completed,false,"2019-07-10T16:39:00",100,-82.9178417,40.1827573,"43021"
31809222,Completed,false,"2019-07-09T19:20:00",1594,-83.1604823,40.0148481,"43026"
32047595,Completed,true,"2019-07-26T14:35:00",0,-83.05451199999999,39.983185,"43212"
31809343,Completed,false,"2019-07-10T18:23:00",0,-82.9381606,40.0920334,"43231"
31809389,Completed,false,"2019-07-10T17:16:00",705,-83.0200875,40.027531,"43202"
32439249,Completed,false,"2019-08-30T14:22:00",418,-83.047348,40.129844,"43235"
31809855,Completed,true,"2019-07-10T17:21:00",0,-83.14568600000001,40.041837,"43026"
31809926,Completed,false,"2019-07-10T17:28:00",0,-83.0950796,40.0696548,"43235"
31809941,Completed,false,"2019-07-15T21:26:00",99,-82.8870048,40.0305153,"43230"
32154177,Completed,false,"2019-08-06T18:27:00",2278,-83.016856,39.9887184,"43201"
32030443,Hold,false,,0,-83.0060219,40.1282225,"43235"
32054588,Completed,false,"2019-07-26T15:07:00",1150,-82.9567301,40.1263383,"43081"
32005727,Completed,false,"2019-07-22T20:23:00",200,-82.927235,40.0322231,"43219"
32013531,Completed,false,"2019-08-14T22:36:00",595,-117.2240223,33.1011061,"92009"
32005829,Completed,true,"2019-07-22T14:15:00",0,-82.9759663,40.0055568,"43211"
32030916,Completed,false,"2019-07-24T16:55:00",748,-83.055915,39.992375,"43212"
32005893,Completed,true,"2019-07-22T20:01:00",0,-83.013285,39.978255,"43215"
32055232,Canceled,false,"2019-07-25T12:15:31.8750432",0,-83.160109,40.009738,"43026"
32030983,Canceled,true,"2019-07-24T16:28:26.4909317",0,-83.3762052,40.2624593,"43040"
32640525,Completed,false,"2019-09-16T17:15:00",1635,-83.1636229,39.9955204,"43026"
32031392,Completed,true,"2019-07-24T18:13:00",0,-83.0797784,40.1231725,"43016"
32439922,Completed,false,"2019-08-30T16:38:00",0,-82.9803545,40.0640198,"43229"
32031489,Completed,true,"2019-07-24T20:29:00",0,-83.1234949,40.1268539,"43017"
32056098,Canceled,false,"2019-07-24T20:06:38.405593",0,,,"43213"
32006404,Completed,false,"2019-07-22T17:38:00",418,-82.97472319999997,40.1625289,"43035"
32006882,Completed,true,"2019-07-22T17:02:00",954,-84.0889092,34.049758,"30024"
32033985,Completed,true,"2019-07-24T14:39:00",0,-82.8003667,39.9222832,"43147"
32056202,Completed,false,"2019-07-26T20:06:00",4240,-83.1337177,39.9391295,"43228"
32007048,Completed,false,"2019-07-22T17:54:00",854,-82.7725633,39.7933714,"43110"
32034057,Completed,true,"2019-07-24T17:38:00",0,-83.0574059,39.8516984,"43123"
32034254,Completed,false,"2019-07-24T19:47:00",154,-82.9837137,40.1928975,"43035"
32007543,Completed,false,"2019-07-22T17:47:00",0,-84.0889092,34.049758,"30024"
32387036,Completed,false,"2019-08-27T18:33:00",100,-82.9734885,39.9174567,"43207"
32058339,Completed,true,"2019-07-26T15:21:00",0,-83.1499495,40.2389651,"43015"
32642207,Completed,true,"2019-09-16T20:06:00",0,-83.0644767,39.8471794,"43123"
32034543,Completed,false,"2019-07-24T14:43:00",200,-82.8647774,40.0826912,"43081"
32059427,Completed,false,"2019-07-26T20:01:02.552",1290,-117.2917217,33.0695406,"92024"
32009902,Completed,true,"2019-07-22T20:30:00",0,,,"92029"
32035268,Completed,true,"2019-07-24T13:42:00",0,-82.8647774,40.0826912,"43081"
32164052,Completed,false,"2019-08-06T21:25:00",0,-83.0212625,40.0714158,"43214"
32010495,Canceled,false,"2019-07-22T16:53:07.1152189",0,-83.0196259,40.0352796,"43214"
32011974,Completed,false,"2019-07-22T18:37:00",1599,-83.1317696,40.1388328,"43017"
32035706,Completed,false,"2019-07-24T21:01:00",0,-83.1658422,40.0132494,"43026"
32035751,Completed,false,"2019-07-24T16:39:00",0,-83.0685407,39.9368457,"43204"
32036220,Hold,false,,295,-82.7984509,40.0181608,"43004"
32036250,Completed,false,"2019-07-24T18:46:00",74,-83.104997,40.075268,"43017"
32036263,Completed,false,"2019-07-24T19:38:00",940,,,"43065"
32060237,Completed,false,"2019-07-26T19:40:00",0,-83.0959187,39.978931,"43204"
32060619,Completed,false,"2019-07-26T20:43:00",5980,-82.7911872,40.0136212,"43004"
32060733,Completed,false,"2019-07-26T22:13:00",3939,-83.0259625,40.0387718,"43214"
32013165,Canceled,false,"2019-07-22T21:18:55.0928228",0,-82.806224,39.966024,"43068"
32164274,Completed,false,"2019-08-06T16:11:00",219,-82.8236047,40.0393987,"43004"
32013557,Completed,false,"2019-07-22T23:30:52.193",395,-117.0652952,33.1081565,"92025"
32037532,Completed,true,"2019-07-24T17:12:00",0,-83.0735308,40.0710485,"43235"
32164484,Completed,true,"2019-08-06T18:46:00",0,-83.0565461,40.1316952,"43235"
32164905,Completed,true,"2019-08-06T14:31:00",235,-82.8007878,39.962275,"43068"
32065545,Completed,true,"2019-07-26T16:59:00",0,-82.779669,39.9630551,"43068"
32039287,Completed,false,"2019-07-24T18:08:00",95,-82.8040274,40.0881782,"43054"
32065570,Completed,false,"2019-07-26T19:32:00",93,-82.7993562,39.96929,"43068"
32016128,Completed,true,"2019-07-22T21:42:00",0,-83.014314,39.986665,"43201"
32016147,Completed,false,"2019-07-22T21:39:00",29,-82.99828079999997,40.1580614,"43035"
32040474,Completed,true,"2019-07-24T20:54:00",93,-83.1197866,39.913951,"43228"
32016266,Completed,false,"2019-07-22T23:57:00",988,-83.18294249999997,40.0913516,"43016"
32065583,Completed,false,"2019-07-26T14:08:00",154,-82.8226366,39.9369639,"43068"
32016763,Completed,false,"2019-07-22T21:33:00",779,-83.062271,40.165573,"43065"
32041100,Completed,false,"2019-07-24T21:42:00",3630,-83.070889,40.3011703,"43015"
32065715,Completed,false,"2019-07-26T15:17:00",1136,-83.1737976,40.0063768,"43026"
32065785,Completed,false,"2019-07-26T18:14:00",2417,-83.0578882,40.1027042,"43235"
32017010,Completed,false,"2019-07-22T20:23:00",0,-83.0286271,40.1195244,"43235"
32042222,Completed,true,"2019-07-24T15:53:00",0,-83.0233608,40.1058057,"43085"
32065868,Completed,false,"2019-07-26T17:50:00",0,,,"43064"
32042331,Completed,false,"2019-07-24T17:34:00",200,-82.9000182,40.1294599,"43081"
32042355,Completed,false,"2019-07-24T13:28:00",154,-83.0851869,40.1256461,"43016"
32042586,Completed,false,"2019-07-24T16:19:00",129,-82.7666954,40.0169779,"43062"
32066086,Completed,true,"2019-07-26T15:57:00",99,-82.924915,39.937836,"43209"
32463385,Completed,false,"2019-08-30T19:53:00",3865,-82.9586624,39.9541791,"43205"
31748391,Completed,false,"2019-07-25T17:54:00",336,-83.1325836,40.1035429,"43017"
32043590,Completed,false,"2019-07-24T19:10:00",0,-83.1472945,40.1308408,"43017"
32399909,Completed,false,"2019-08-26T14:22:00",333,-82.9575072,40.1339296,"43082"
32044244,Completed,true,"2019-07-24T19:15:00",0,-83.025375,40.0458336,"43214"
32046020,Canceled,false,"2019-07-24T14:47:36.7737442",0,-82.9841126,40.0226842,"43211"
32066243,Completed,true,"2019-07-26T13:24:00",0,-83.0973858,40.0020068,"43228"
32046220,Completed,true,"2019-07-24T18:41:00",0,-83.1337177,39.9391295,"43228"
32046273,Completed,false,"2019-07-24T16:03:00",720,-83.0743484,40.18969,"43065"
32046285,Completed,true,"2019-07-24T17:22:00",0,-83.06120899999996,40.010997,"43221"
32066520,Canceled,false,"2019-07-25T21:07:43.4271926",0,-83.014128,40.0292852,"43202"
32315871,Completed,false,"2019-08-15T13:09:00",0,-83.1670356,40.1329574,"43016"
32046713,Completed,true,"2019-07-24T21:07:00",0,-82.81249,39.995989,"43004"
32046796,Completed,true,"2019-07-24T14:46:00",0,-82.7837122,39.8913451,"43147"
32046810,Completed,true,"2019-07-24T16:18:00",0,-82.7760969,39.867675,"43147"
31809950,Completed,true,"2019-07-15T13:44:00",0,-82.9090356,40.1677187,"43082"
32047194,Completed,false,"2019-07-24T18:43:00",192.42,-83.1548078,39.9254558,"43119"
32066747,Completed,false,"2019-07-26T19:43:00",144,-117.035618,33.1234131,"92027"
32066765,Completed,false,"2019-07-26T20:29:00",144,-83.1009277,40.1333349,"43016"
32066863,Completed,false,"2019-07-26T13:48:00",951,-83.1458657,40.0141035,"43026"
32047464,Completed,true,"2019-07-24T14:52:00",0,-83.0644728,40.0605015,"43220"
32047496,Completed,true,"2019-07-24T16:47:00",0,-83.13131349999998,40.1964873,"43065"
32068009,Completed,false,"2019-07-26T16:40:00",144,-83.1056639,40.0715919,"43017"
32047833,Completed,false,"2019-07-24T16:17:00",364,-83.15474,40.066791,"43016"
32047891,Completed,true,"2019-07-24T20:41:00",0,-82.9361017,39.9644625,"43209"
32068171,Completed,false,"2019-07-26T14:08:00",0,-83.114339,40.0658504,"43221"
32068214,Canceled,false,"2019-07-26T17:10:18.4195263",0,-83.100278,40.0764322,"43017"
32644634,Completed,false,"2019-09-13T13:59:00",0,-82.849477,39.8973622,"43110"
32071975,Canceled,false,"2019-07-26T18:32:26.9727909",0,-83.019642,40.030309,"43202"
32405166,Completed,true,"2019-08-26T18:01:00",0,-83.1396454,40.1343629,"43017"
32073109,Completed,true,"2019-07-26T20:31:00",0,-83.1472945,40.1308408,"43017"
32171984,Completed,false,"2019-08-06T22:04:09.85",0,-117.222604,33.2155569,"92084"
32471440,Completed,true,"2019-09-03T12:52:00",0,-83.0905321,40.1800763,"43065"
32473492,Hold,false,,1130,-83.0479472,39.9060859,"43123"
32073910,Completed,false,"2019-07-26T13:32:00",0,-83.0124282,40.1444251,"43035"
32073928,Completed,true,"2019-07-26T21:05:00",0,-82.7839649,40.0536137,"43054"
32073966,Completed,true,"2019-07-26T16:07:00",0,-83.0993349,40.1491641,"43065"
32174099,Completed,false,"2019-08-06T17:56:00",144,-83.0706584,40.0196203,"43221"
32177906,Completed,false,"2019-08-06T16:48:00",1813,-83.0860673,39.8895411,"43123"
32413967,Canceled,false,"2019-08-25T14:32:26.4180897",0,-83.1836149,40.0588678,"43026"
32074676,Completed,false,"2019-07-26T19:13:00",4188,-83.0084198,39.9884887,"43201"
32074812,Completed,false,"2019-07-26T17:33:00",266,-83.12864379999996,40.1200199,"43017"
32458584,Scheduled,false,,9093,-82.91739510000002,39.9523595,"43209"
32055421,Completed,true,"2019-07-24T20:54:00",0,-83.0259625,40.0387718,"43214"
31793535,Canceled,false,"2019-07-29T16:09:20.9958125",0,-117.0765811,33.0965849,"92025"
32055509,Completed,false,"2019-07-24T17:52:00",1598,-83.072776,40.0722787,"43235"
32055571,Completed,false,"2019-07-24T19:19:00",235,-83.0444654,40.031431,"43220"
